seq,frame,sample_token
scene-0024,18,c1f1297352a147dd8ea73095a26f200b
scene-0024,19,3ccf926957e3498d8e076a582c79de7d
scene-0024,20,7d858cfead5048bc9052699b51464806
scene-0024,21,420797414ea048f387111113df2417a9
scene-0024,22,d3dece03c4c54df7bb7e2355c9a6c6a5
scene-0024,23,8540dea94154421689f242eb4f5d51ed
scene-0024,24,3db7ad888728438193a53d0477ea4eff
scene-0024,25,1e443d89682740b6914727baf1e43c78
scene-0024,26,d4f482225b1b4110813a81e771eb8723
scene-0024,27,274763ea86e64977a6e4c7bcc643b8c6
scene-0024,28,7d1af8d9472348f2a4e848fd8832e276
scene-0024,29,5f0755db013c455288b683858aea5296
scene-0024,30,03635bc0b8154a5790ee994192ba9017
scene-0024,31,4e395aa3b0184594a07ef423209c76dd
scene-0024,32,f5dbabfd794c4d50a0b4f945ceb531af
scene-0024,33,66b9f430969c4e718defe7a22e166120
scene-0024,34,224e8308c04f400da0f8cc76a51ff19e
scene-0024,35,a4ba2ac186aa4efbbd2d1396665ced0d
scene-0024,36,9700cda834b44a66aa47d7eb42ea1cb3
scene-0024,37,7cfc3facc4424afda10e3f5db8cab69a
scene-0024,38,3976f7f63a5c498dae351de74590d5ce
scene-0024,39,ab67269ee29f4f558d17f0e987c9af5f
scene-0025,0,3e755d84f9634ee780b76847cd0f917b
scene-0025,1,1f8ffa340b7a425fb3574477a849c3d9
scene-0025,2,a71c3dc9f5a84b72ab144c192d2cb51a
scene-0025,3,5a1f37aea5be4500a3f36e3764f273ad
scene-0025,4,39c87a6a8a3f457c9f9d148d241cfc8d
scene-0025,5,2776d0d502e94091a3b5cfe7b42bb48d
scene-0025,6,8a2f1d422b5344bf856ac21c65f2d562
scene-0025,7,b2ec36b4311440c69a959a0e3c992177
scene-0025,8,15ab3872150347678f4efca8c640ce75
scene-0025,9,2a2d180d999843f6b2b9756b60624576
scene-0025,10,5ce36984d1124087b781cdb457d7107d
scene-0025,11,8cefab0167e14e04bbcda2f05febf1be
scene-0025,12,30fef0d4880a4412ad9f68b10d8955d1
scene-0025,13,94c6b3e562004fa58842171bd2fe5fdd
scene-0025,14,90574d0d361b4da59951e46fdaea5448
scene-0025,15,17a00680440148a495caf18f86077781
scene-0025,16,0fa318e62d0540f5a20cda4b21842eda
scene-0025,17,5d0f0c2b07044187b0552e02dfd22d92
scene-0025,18,8c4bd54a31924d7c99f9cdad2358f1ab
scene-0025,19,3d8c74afd1874cc7af0e37632f0b258d
scene-0025,20,fbd7c6f480404ebc83f7138418d79408
scene-0025,21,fa55911bfd0042999f97ee2741197378
scene-0025,22,98e3c44681984a688e9569e3e6ce9a73
scene-0025,23,2202430c861a43888255efaa7740e131
scene-0025,24,9ce3fc6e76394d3298df0f901ff0e154
scene-0025,25,5226c03c1e0d4ff7b96ab0b3af7dbc2d
scene-0025,26,897c8180d6e84e3e8cb47c96b8a400fc
scene-0025,27,b954b1f2ddba46a794ef054b99064403
scene-0025,28,1c5c0aea435941cc85d436afd450c22b
scene-0025,29,e5eae7b13199436baa2544408340d01b
scene-0025,30,970f84931fb248f586d6e262c0372bb4
scene-0025,31,1946640a90254a28b9e368d4d94562e5
scene-0025,32,e91879b1ab1a4a7a80d2be6e89f2f5d8
scene-0025,33,c7848242a0724c13b708e8912f43eeee
scene-0025,34,27db88f43951479fb01b30ecb05b42a8
scene-0025,35,47195279d3864f6f973244084c8bef7c
scene-0025,36,96154998ee0d42f1a43c13298234a024
scene-0025,37,1e8b732e51b849a484f642c387b75c1b
scene-0025,38,fa2eb1e2c88c45ae84372dd127828b81
scene-0025,39,fb6c1ea5f03746fab2ceca823c537f4e
scene-0026,0,4f54fd98c3e4467a91767d7bfc9f30d8
scene-0026,1,9cc1da2eefe04c629b44a31a97103552
scene-0026,2,f9a7f3dfa4d64eadacfcb277bbc82557
scene-0026,3,45224fd5dde34ac59d8682de6cc59ef2
scene-0026,4,52f07fadf76848d6a4ed57d4f3354e5a
scene-0026,5,853ebce6d51e459b804d1da200bae728
scene-0026,6,8a9da278a46c4cb8a34df981a174f95b
scene-0026,7,c02c429b35624ec0903c63daf01d2491
scene-0026,8,ebf1f37446f949a29491fc675218479a
scene-0026,9,55a79292e26c471e94d0c6cb9a3c6db6
scene-0026,10,a232ecf86c954455846c23378f850c74
scene-0026,11,b69267d13328431cbdc43f70c398a628
scene-0026,12,dae47bb946e8418eb0fea1267c1ba730
scene-0026,13,90fce8ab654e4583bb004aafed05f767
scene-0026,14,67c796e8433a4316af7047ac10c66587
scene-0026,15,a2c946f6e37d44b992c8f4dc722f3958
scene-0026,16,e2fb18a3d2b443608c26e1132cecf815
scene-0026,17,6ff876ce29ae498a8c5c993c282084c1
scene-0026,18,4335dc585b004cea822fa24fb7c9d41e
scene-0026,19,7b83f82e4ff1440294cd995820de6134
scene-0026,20,ec3eabaeab1043bfb762c2d31a7f3351
scene-0026,21,f6ffa36f3865472e826a67e545d38580
scene-0026,22,7c3ab67349d544aa8bb493023b0837fc
scene-0026,23,2ed4898428f6463dbb254de49bbf426d
scene-0026,24,844ace8221a74dd4b6a621ac9aa8e740
scene-0026,25,1814989d6d634d2ba55a8bfc453c628c
scene-0026,26,77fb48fed340429595ce38626acda315
scene-0026,27,1ac5ee6af3e847f0bf3b0626ec153179
scene-0026,28,22eab383ab9c492abeeecc4875dc9364
scene-0026,29,ee0ba6a0948a4f2fb100d884ea1d15b2
scene-0026,30,93ff5779fccd482bb1ef839ed2a30911
scene-0026,31,0873980b44db4b76b01fc3ca14e96963
scene-0026,32,1a5dbed725a640b2b2f961e07f685ffc
scene-0026,33,259718b177e84706b743f657f9ab7537
scene-0026,34,ceab46a1061a49aa889488978912d762
scene-0026,35,08d8f55f3d0f46ff8c7490f8ac23e8ea
scene-0026,36,d18572eed2594936be874ed1509ebd32
scene-0026,37,3d23611072a642bba2fb4dee88421a6b
scene-0026,38,5c61b4ffdfc34d8789ebfb518cdbfea5
scene-0027,0,758ed7a3a37f4b66a4e0dfcb7e16d06b
scene-0027,1,484fe6e84c934bc2a63b88d98e064074
scene-0027,2,2a5b7ca84a824dc3bff2159ec8c180ac
scene-0027,3,6333e6cebe394ff7a37591cc567c768f
scene-0027,4,3a16cdd7ce82444c98dbd16d2d143643
scene-0027,5,01df0413f9bb47478af656d87047fd6a
scene-0027,6,89612e28f64b415f8fe05f396a92238d
scene-0027,7,bd063ae874da437ab0db3e2137be5d15
scene-0027,8,e8a537f34c7a4d43a56917340bbde797
scene-0027,9,4007e9dce59d4b9f935c770dbad5166d
scene-0027,10,d9b8ab418bcb492ca02b38941c5d4aa6
scene-0027,11,d170260e87514fa3bfd962c9bbda8fc6
scene-0027,12,084cd90f5e4e49329d25632399b352f1
scene-0027,13,f133d395c56f4cd696021b7a87faeedd
scene-0027,14,316e6888424e41d4adb854ff00b926b6
scene-0027,15,eea0d4122fe8431f879d5a8242398f4b
scene-0027,16,b0e3ce27d0794ee0b88431294df2059d
scene-0027,17,6eb152276f2e4958abf8f6e38841c938
scene-0027,18,e343351ade314036874d6097258ba8a3
scene-0027,19,299d834e4afe415880ab536ee7cac84c
scene-0027,20,30ec9fa5b6f54b0483f9bcfaf2907fd5
scene-0027,21,55974cad6c524fa9b241c0b8bdc5470c
scene-0027,22,4a9483a8bc964b29b5aaf85399026278
scene-0027,23,b736928c44d14a349b9d20b6ead6a2d6
scene-0027,24,061392f48e344b279c07eb6fb875df24
scene-0027,25,563a609fb1fd4e69b7d4f155e6e99cbe
scene-0027,26,3b74128412b54e88bd1c547ca7be57d5
scene-0027,27,fff1030f85944ffea92aaf83d507bc0a
scene-0027,28,dfae55723a4c4ec28582161e2d312734
scene-0027,29,f47e3eebb87649a1b41cc23ab195422f
scene-0027,30,89ebed4bf2a740ff98f20714823de858
scene-0027,31,c4f21f2ac3744862b986ae5cdfd204a7
scene-0027,32,20c24bdd80bf4904afad6e0c2da15572
scene-0027,33,30eb523939e2405cb8e510c9aaf080c7
scene-0027,34,7475730feb534dc196df595354e74b84
scene-0027,35,f86d135b91ae4ec0ae47bbd48b1cf4be
scene-0027,36,15800bc3dc714c7097dc5f3eb22d49dc
scene-0027,37,0e966fcc0e204fcc99cdf4d6a30b7fbb
scene-0027,38,b819c59bb4864a878beef275e9178672
scene-0027,39,2ab351dd2aa44cc59b4df94feb2b5fa1
scene-0028,0,e5fd1a6e14a448a1aba85e60b763f605
scene-0028,1,69900a0493514f279e1d160de412f568
scene-0028,2,f4855427349f4c33998ed4bacdf74e20
scene-0028,3,48676dfadb7e4abfacd4ec684182fbdb
scene-0028,4,e11dfc749a174c5b9c04807dd44048eb
scene-0028,5,03f0ff95697543d2a63bf2ecc88c2f14
scene-0028,6,be4d6ffa6ec14e9ab422a1c6f74c8818
scene-0028,7,29f1d24272df4ee289273295c188b759
scene-0028,8,accfc202aad04ab88921c3f18f472e7c
scene-0028,9,1cd5675706444c709853445988445db8
scene-0028,10,b34b1b14b39242bb93f588dde535d6a0
scene-0028,11,9b155907cdbe4825b2c9ef7d59eec965
scene-0028,12,bf6a901eb1df4fbfacb12183fc82c240
scene-0028,13,94ba4bb5b423408fb6a140798968e98d
scene-0028,14,f00ff0e1da604b63b1189ee4a9f768c2
scene-0028,15,3d206a3f1b354cecac72da662d1cc6d4
scene-0028,16,65b19d68b4554811a8a0ffb31d38e999
scene-0028,17,8deec6b96f7f498da9d9517feabcb007
scene-0028,18,584d6df66ae6499ab8527f8521ca32fc
scene-0028,19,e5d3d7e6453a484daaf5f596e97570cc
scene-0028,20,f4d031beba464ce6ad8ab92d2086d6d3
scene-0028,21,a109b976598c4460bee1b79902b787e3
scene-0028,22,def5219ae4bb4a4bb927fc798e5b7a78
scene-0028,23,aa73183cfd5c4501aa4b1425ce0a98f6
scene-0028,24,85fb025a1b014374a267ad70a044d148
scene-0028,25,6a0391f7241546c1bcb33ee6976c68b8
scene-0028,26,849d5acd29f643ab832e6a0c12b38715
scene-0028,27,c210d2a3c65148019cbebe3eef0c9540
scene-0028,28,2b297685ee644a94bcfebde73186796d
scene-0028,29,386cf99395154f089c40658a1903df65
scene-0028,30,d3e10ee0920e4097ac5cfea1dd9c6176
scene-0028,31,1d0745e306594cd0a5ec16cf63d496c2
scene-0028,32,8b735e1da7f44939a4829436824db4d3
scene-0028,33,fcc74aa320d4461482459c40e25fff9d
scene-0028,34,f59d69aee77b45d8b465e2a600f6370c
scene-0028,35,d144dca78dca4455a8768ce8dd3265e4
scene-0028,36,76d37819ed44411d9db4b6736a63c0d4
scene-0028,37,0bc4310298d34311a063c0fc07879f4f
scene-0028,38,8f530822443d481f89bbe6e355fe5a45
scene-0028,39,159259786fa9452984a95541fa7ec1ed
scene-0029,0,20d3a69979874bae88d539b06e3d103a
scene-0029,1,30d2d1e393ef48b1a3f866d8519dceda
scene-0029,2,8fc2c834003544c095b1e38c78b20e72
scene-0029,3,047f8d54fab943b5b08b950bd2d1123a
scene-0029,4,d5009be182224f989fafdde7b6635032
scene-0029,5,0aa8264e9c3e4270a6bc5ee4c417946c
scene-0029,6,cd71f915b2ef4bf3be01e19f0e3b2f35
scene-0029,7,4c45aca6e9b747ebb5480f51b640d491
scene-0029,8,043dd37c4abb4970a148404098f7b7ab
scene-0029,9,c03d17123c6345f1a4626c6245b2c962
scene-0029,10,008c89588f2c409a897a8136668b363e
scene-0029,11,0c7e29325ae5462ca0fd1d45b2fcda8b
scene-0029,12,7bfb0fad8b034ca1b4542325e58b7377
scene-0029,13,f3d7cea3b7fb44f0a47a88f6223e6760
scene-0029,14,202d65a85c79410f9056991d2b8ca95e
scene-0029,15,34caa21ef8594cb188bc52649f57e4b3
scene-0029,16,6f4d050b67344de3b85303fd7801d3bb
scene-0029,17,3f6274610db64041975221d29fa44573
scene-0029,18,c71a1f1602fb4a4cbf52d990d5d101d4
scene-0029,19,637373c92ca04e68b604ffe4487f2cbe
scene-0029,20,ff51a4dad44a4fa089a20b088fb33ab9
scene-0029,21,5680e9fda9e64e4aaa54af716b1c804f
scene-0029,22,c2167aa0fa674d1da8fb84b4de4c31e3
scene-0029,23,a88de97710c144abad967a140ec9354a
scene-0029,24,c11b4b82b0cf4292b5cc446ac74d7958
scene-0029,25,a3cfa2ae8cff49eba4f9133706010c86
scene-0029,26,21264665e06c47f080828a1be4e7c242
scene-0029,27,e43dc0bf8d214db1a9ed030c4d4b6c8a
scene-0029,28,170cf44f4b394e639564bd69ff0829c7
scene-0029,29,a87adcb824f54f29a34b07985b3d5611
scene-0029,30,d3133b05709f430f88878bb32a87677f
scene-0029,31,263fe6da3d174b45aab50a866d33a89c
scene-0029,32,e3958d83ff2b431f9346c856f8c57cd7
scene-0029,33,c6811ce5394649fe891f4ba96715f189
scene-0029,34,ddc31994307940008530f4d811a74217
scene-0029,35,d3685fbdf49b4d569f45f7f638f7917e
scene-0029,36,767a33407d2044cbaf3903bd369cc847
scene-0029,37,63f7bd448c7040c681034a447c5fbb84
scene-0029,38,bd91668cfb80411281917754291e5876
scene-0029,39,91e81904bc56431ca8cb32441cb84776
scene-0030,0,bb972993952a499d8ed1a19fb2c52dd2
scene-0030,1,ad16c683b38243f1bf1c4afaaa71cd3c
scene-0030,2,663a78de1dd74f3a97e4e6c0a0b1f1dc
scene-0030,3,071f9d7f2c4f48fcb72fc17756bedfa7
scene-0030,4,3f68cbbc204e42f797a5067240edcccf
scene-0030,5,bcb22b3f028c4e6289864df5ddbd2b4b
scene-0030,6,62898c8684834ac48719edbbf9223bb2
scene-0030,7,1cff332ca9fe445aad327bdd01c29e70
scene-0030,8,4ec4d59515d94d4697fdbb1fa33b0015
scene-0030,9,bc9925b35d7045f59dc456b6308b102e
scene-0030,10,d7f960507ad941dc9f2c10e5b3936d8d
scene-0030,11,23f9e9c26d4c47a5afea459f1e7437a6
scene-0030,12,e79cc0b4bfe54affa3b3371f83eb62ff
scene-0030,13,471efc3eb8d744c7b7f36ffca98471d2
scene-0030,14,5dd6067864c34caa91264e5bce18580e
scene-0030,15,3b88aaf7a61c4c25ba12d3fb2d1c33e3
scene-0030,16,e403de6d34234e4c9ff130b503eddc8a
scene-0030,17,97df8d32f954486d8b1b47349d45e2f3
scene-0030,18,4da483152c61425ea2d44a8fafea9380
scene-0030,19,85bd3055729a4abdbeaca9c2a539e4c2
scene-0030,20,29924498950847cf978e6bab1c42722c
scene-0030,21,17893294a75d4ec1918cba9c0c358de1
scene-0030,22,0d2c39d562e7477fa7b158cd1478667c
scene-0030,23,6891260ad7c84844b5e74faf17303fff
scene-0030,24,e5f7835a5b9a48d295e3cc35760ae5ee
scene-0030,25,73f682825d594fc8a0a8280a2aec0f82
scene-0030,26,442412fd5e5a4574bc6702fc7e469f61
scene-0030,27,713e6b367a92472b8ac8b6ed90062347
scene-0030,28,a2c2773bd2634124b441f16ecff4265b
scene-0030,29,e9c6888ba9c542b8ad820b6e1cc2790a
scene-0030,30,c60ad5d158654623ad2ff82454ea09a5
scene-0030,31,655613c5a57d4ad3a3062d3110e608c2
scene-0030,32,9e8e53de611c4a1885f3b2720ca8ceb8
scene-0030,33,a3015f7b521e4be7b01dad30d8d8fdb2
scene-0030,34,c4a1c573c825427489f96400e51a1e4f
scene-0030,35,02b64c010ed84f8b87c4546571e4796d
scene-0030,36,0c6013f2ffd8405794d09dff6f7f412d
scene-0030,37,cecdfd58442340f9a84194f725224dd2
scene-0030,38,842155be0edd4e738fa8755fe5649348
scene-0030,39,dd3d6515f2f54fc489c81a814713a8e7
scene-0031,0,64dd47bcaabc44279c9be12aab064752
scene-0031,1,00e3ea12ab3c40ca85b5d19afe3df599
scene-0031,2,a99d085974cb44b78145e3a10ce2b510
scene-0031,3,273ee10b061744d8a23f353cc0dd1973
scene-0031,4,c22473b6b93c4dda86c14887f2f8a2a1
scene-0031,5,ae73ef54e4eb4c2ca04c2b56ed903dfe
scene-0031,6,f0ef9aebf32f4ffc973bbab492c2c333
scene-0031,7,4770d6bde82346f5bc0549ac737fad0a
scene-0031,8,f50583c5c89240ea98ae6f977afa2260
scene-0031,9,505b846ded6c4469b2c48a6f99c1c7b1
scene-0031,10,b18eddcbf30e49a59ccb64e6ee3f7645
scene-0031,11,0723a8ca18824b5ea36ae831977f6b3c
scene-0031,12,982d107c70d84c5294032002bf9d19f4
scene-0031,13,3b775ef6723e416f9dcd26e116a756df
scene-0031,14,9426bcaf73314a55b5bfba2791ca97bf
scene-0031,15,6d9d99ad7cbb498ba899bd789d7b2283
scene-0031,16,dc8486592de94489b1c76a379fda719b
scene-0031,17,c7f7190397824cc7bdb813e4947064f6
scene-0031,18,7a6b6e8af79d45c78614e2e6acf14c89
scene-0031,19,e41443d5aa9142cda7e1eae6fe5a4241
scene-0031,20,d94d3bb0e241476cb3ebf32cc5abe31b
scene-0031,21,653aafa00f754234b9872a58f975f56b
scene-0031,22,66717a3d228f440a861fcda56e84f76a
scene-0031,23,d32a87c0ddfb4421b09fc0c3460cf159
scene-0031,24,7d1bf4d4ec5648c8b932e916b1d5223c
scene-0031,25,c2b0757b22f748a0a8c600d6cdad8c05
scene-0031,26,401c8c710c3b4f6f9e6ef8a5de6022d0
scene-0031,27,e71f2d1521e4479c8989ee3b3db48a4a
scene-0031,28,800720f7b8c44e8f81db27ca3e9d651f
scene-0031,29,94719139ae16433bb563d9772644db0d
scene-0031,30,9de854f284b945df91b6f679c2593c85
scene-0031,31,176ca096590a49d89567d01694a27c45
scene-0031,32,84f575c7dc274e7b8e5b44b7cf5638fa
scene-0031,33,4d5669e480f24488a235d865d7a5c8f2
scene-0031,34,76bb47046f334f0ea4a5d82026ff8974
scene-0031,35,8bf2608c5dd149e5859cc42e27fed7a6
scene-0031,36,b7e8f82fec5c41b39a73f8c86d06b470
scene-0031,37,ab8bb06d76ba4c38b370e17d3cd1f988
scene-0031,38,a24ee9becdf243dc874f523a2bd5f2ba
scene-0031,39,25bb601da8f74d6aadf9cbc447d3c0bb
scene-0032,0,9aaa0c5d15694673871772c685fbfae5
scene-0032,1,3f96a29d46084f43aca1dfdd3840a98b
scene-0032,2,4eedf7c1cd0d49349d2c2450edd1989d
scene-0032,3,f069f4c2bb91479db96f8702eeaf5f85
scene-0032,4,d538bb728f8f40698d8147a0361a6e92
scene-0032,5,97f1dba070874a2996ca717b112be788
scene-0032,6,17a9d3f4cf624ab38bee0b73ccb77e2e
scene-0032,7,c7ef305389fd4fa2b19ab0f7447d9206
scene-0032,8,1de8245a7c92454a81b13883ae1a5eca
scene-0032,9,81e2df0d68144fc1bca59c11e4f1c3ff
scene-0032,10,53adf8a1d9254baebf4e70c437551f52
scene-0032,11,3a6637b4d76e4008b8d6ddd19be2a833
scene-0032,12,574868cbb9a14387b34c782533dc24ec
scene-0032,13,0fbd36207be943fa874684ffb22bf256
scene-0032,14,5841c653b5584a9da83e9bce04634736
scene-0032,15,7ac789bdd09e42bfaed9a5507762c888
scene-0032,16,b55fae3bbf8e40c7810f46e7ebc202e0
scene-0032,17,3bafc04e6882499da9f2fb01883adeb8
scene-0032,18,14c42b6999fc44b68f0322c882cb8b31
scene-0032,19,a956b4d52a9e40ac922d19d292c8b2d9
scene-0032,20,0f8910c8005d43029efa7de74e59ab44
scene-0032,21,e161fe6b9dfb4740b79775873c1f7ec6
scene-0032,22,e150a41fdffa41a68eec30dfda96bb2f
scene-0032,23,3e2583bef9e849a192c3c4ea21768237
scene-0032,24,57eff8c75c0b415496e47d9084888fc4
scene-0032,25,386e57ff5f244019a1b9bf94c82149c2
scene-0032,26,c162262f72994dbbab45c8fbb9bca442
scene-0032,27,fb9345e0cbf14c77bf67d30ed537df10
scene-0032,28,803e05d7ad2d4db5b7f5f0e1039bd322
scene-0032,29,e911f9e43fdc4d449b8ffa68913bb81f
scene-0032,30,fac5a8ceb81b45999571cf96a3562853
scene-0032,31,b909e2457fcb4f448e088c5c5e4c6ebf
scene-0032,32,a3fd031b3ec64e0b8173317e88927729
scene-0032,33,b9ee9454a4c146dfab5195ec66fd99b4
scene-0032,34,9e20e9bcdf4d4c9baf52d7cd3baf2fc3
scene-0032,35,493235f2dc58472392fb0d7816eb7d64
scene-0032,36,13d8ba3229ab42afa91ca78380266b25
scene-0032,37,c2632199264b4c1d8b1227e44070e48d
scene-0032,38,723c9e9528d545dda0355d3cb8fc7d38
scene-0032,39,401897a3cda547d983c51b5eb588597e
scene-0033,0,3a77c8c2fa724db784cf3513d1a29cac
scene-0033,1,2e62af9882e144f8adc3d60bbd68804b
scene-0033,2,688f86c9082242edaa9f4b19d759e3e0
scene-0033,3,96ee33f7aa5e48bbab4b36f7ceead005
scene-0033,4,ba20a7743bae4d2dabc6be640c66ccc7
scene-0033,5,cb8fbf228afd41fcb6e81ae7fe18ba61
scene-0033,6,ff701e8d5743462ba9f6bc60eff70ab9
scene-0033,7,672b12bead7d47d2a5cb8dc566a114a2
scene-0033,8,0cd37221c4724bfc8e1c369278c49d03
scene-0033,9,868c93c6935944fab6366fcc5de80dfb
scene-0033,10,cdb3834353f14888a0ff07af5a9cf749
scene-0033,11,f48a2f3579984916b433c86bd1ed849d
scene-0033,12,30941de4be51439f89ed7ea9a0ae0674
scene-0033,13,43d5d31802ee447e9c25966c45e7b698
scene-0033,14,9ca3ae3c6a8b4776b8543bb94f76ce5f
scene-0033,15,0b1755bf21ba4417b5a5c63cf620d36e
scene-0033,16,a372206e09a446739e6379248264a665
scene-0033,17,92f7cfd3805042238eebd1fbff915f30
scene-0033,18,803b00748c204b13a2a4cef2d017c5e4
scene-0033,19,81917e9b83284a4a8ce0d7945215abe8
scene-0033,20,6d78a78c771f4ba4b1edf393f68d265c
scene-0033,21,25cc5360f643439ebd7f0e6ca1571f23
scene-0033,22,ffb6606ab731406797655acb2024a502
scene-0033,23,43d1a2820cca4cb08012305d1cc341e8
scene-0033,24,8d7ed8e903b5408e964a7c4e066bdf2a
scene-0033,25,870a31d3032a4a4ca166c2212d245532
scene-0033,26,fd9fd51be8a94204b37937f67853c055
scene-0033,27,5ec52a5436e34d23a36295880d892f83
scene-0033,28,db0b62b89f3c4d52ac5564a67a03aa68
scene-0033,29,ae48b4eb1df54a149d78d15286793610
scene-0033,30,087066c62df340bba2e4a12936375a4e
scene-0033,31,b5b3ab1fcada4eb2a9b9d522ba2c7f44
scene-0033,32,e49a824bb658481ca88daba8650fc68d
scene-0033,33,e991a1ce3020467da93fbc5947bd21e6
scene-0033,34,ba7ce3cfc56b4ca9ad22c58da034fb22
scene-0033,35,13b659ff8b004f8b9285cefeb975af49
scene-0033,36,fa705f3462f4473b82ad8c86f1bdf90a
scene-0033,37,92fd53d745444023a73c0dd24c1edec7
scene-0033,38,0b3a5293539a4cd5933ef42edc7200d2
scene-0033,39,7f768fc8681d448db27638d18914d991
scene-0034,0,b8aea4184f244ea1a9c9d1ed01ddcf21
scene-0034,1,0bc8f639dc95404ebd8195e45f72adf9
scene-0034,2,f3e3f5d995984303a0e32bee909dd2f6
scene-0034,3,de5b7c0be0764013867c5e741856fce2
scene-0034,4,03f54952344b4fd29253e26557b6d56f
scene-0034,5,ccb13c286a894d1a9b9a200c89df5657
scene-0034,6,f6be08a0884649a1962595e505946c80
scene-0034,7,edc9b93f9eb14d26951a0dae6f59e0a5
scene-0034,8,253071304afe4ae993141c9198e117ac
scene-0034,9,433a50cb27ce4f0086bcba8ace34ce18
scene-0034,10,cc6624264d1f44de9aa4bd0ebfef2d17
scene-0034,11,f3041fef2be544f28baf5606eb9698af
scene-0034,12,1ec3cc62101d4a12afed1218ed07515a
scene-0034,13,f05c77e8fb4e4aa69654c8174c2a9a42
scene-0034,14,6d41d5fffdda46e18c805e9fc9b4d356
scene-0034,15,13a40491dcbf420c9fd9b9ff3e44595d
scene-0034,16,476e42c0306a4629a3952a55ac57f08e
scene-0034,17,ab16639a93da45dca4bfb3b421843704
scene-0034,18,0fac00de343d4c5d85109bb7b4dd4bae
scene-0034,19,07030fd431244721b416f1ad898ffeb3
scene-0034,20,99229622df014659a9bd93276b77e719
scene-0034,21,b47912e8abba4a70944e901ea8efecfa
scene-0034,22,8a6c52baf6e14950a7d845d6c6b9656d
scene-0034,23,1573c3aca0f54db0bd9b84450f879b68
scene-0034,24,063e9501cfd046d5a4902dad5b17f8f5
scene-0034,25,d6f4d5fde42542a7a4e35fc6624ba66c
scene-0034,26,d10b140e450541f9b32f8be701f3ba37
scene-0034,27,b415966455a34227b2f316fdfa7fa51b
scene-0034,28,c084d4295ac74f82951f9f943c5e4540
scene-0034,29,801946a4e42c4408beba883e12f349c0
scene-0034,30,aa3fe6533db6493a97c60cf5d1de16e8
scene-0034,31,7ec94e16250a42f6bc6f8cdd939ba1f4
scene-0034,32,98c9250426904b328447522d5fa7fe5e
scene-0034,33,affcd42d9f3041e7a8e739825fe126c3
scene-0034,34,c7bc941606594eed8f7fa4b691a45f8e
scene-0034,35,6bd37fede9ce4b9a956b8ccea50fc874
scene-0034,36,7ddee23fa24f4d36b251c3d3fcd0a230
scene-0034,37,3d2a44c419fb482da87bf1c5864c03ce
scene-0034,38,3e1d40ecbb3142689ba1b8e4d8d955d4
scene-0035,0,d62b0f9db06440c695781c52ed71909a
scene-0035,1,fe87516995a947d285cd5d815f479eaf
scene-0035,2,60341918a107414c9c44a9bfe169c9e4
scene-0035,3,17d6152bed1f4d97928dedad04c0d7b8
scene-0035,4,020154f4d8cd4e8582c4a02f10d70d7a
scene-0035,5,a3d2c3ca40b3455396e7ae776f523ea0
scene-0035,6,7b8f2d0d1c124c4a9b9d9d3b7509b0b7
scene-0035,7,c93a7e7a083848b9bf26b8438c052426
scene-0035,8,c090b86c7b9c4e97a3e145a70c98c631
scene-0035,9,40ead2f47c8146c581917c05cfda04ea
scene-0035,10,cc71e504f560478ba9686b0ba983f1e6
scene-0035,11,d9d546a04a9a41d8984c39e7c53689b6
scene-0035,12,a43d2cd8447b41858887bf536628b0b9
scene-0035,13,997e5e6c149d4bbcb3c210335f901c3d
scene-0035,14,57267f4d074b42568f79cd015d5c1a4c
scene-0035,15,af571c22d255499db27ca444d6b9cef9
scene-0035,16,814720ee91d54e408e6fd0dd1b356e9c
scene-0035,17,13da317bc2a547f89ee12cdf67c6ce4c
scene-0035,18,cad8d994d6b14ffe963e9dc7768d0a0e
scene-0035,19,5dda1ef89d98493aa39a470b21fa4ebe
scene-0035,20,7b86bda4144e46b08b5c8aea57bfa969
scene-0035,21,7f73470d1234487996a0f254b1e6c610
scene-0035,22,3c4a042965874822affa98f7449566b6
scene-0035,23,b2024b635e624a719d16d85b395447d3
scene-0035,24,50a05815453843d59bc3a77910df455d
scene-0035,25,25a5a54ce55347fe877f2d72b0231a37
scene-0035,26,c76efd09fff94c32b9a77b0c634856af
scene-0035,27,d4437f7299da465a9115120375104a24
scene-0035,28,c4bd1994696342e386e28a05135b09ad
scene-0035,29,c0e4b1016c09468c9b1ce496462eb1ad
scene-0035,30,08078980e5564ecd80cdab0d0c71f2ac
scene-0035,31,de550f4c35284f90844c07a64253639b
scene-0035,32,6f88910ce826420fb9739c7da9d2e54e
scene-0035,33,5f15115414584a23bdc0d0982c46e264
scene-0035,34,82e2c7a48a4640ce8475d8b6930f8a1b
scene-0035,35,ba5d4c21f9d1441a80355fb2b2bd5908
scene-0035,36,05a38d819af84ccd8a76291422820369
scene-0035,37,0c45e7984f2f453fa8650c20bf9a3fa6
scene-0035,38,6cc55ef2e7e84c668c209a5be46c0584
scene-0035,39,2f598ed435a94ed1a58f8523592cefb4
scene-0036,0,e1b5c775be134db696ce22413d195c72
scene-0036,1,ef9b3594550a4e8a9e6442aa7b5c6be1
scene-0036,2,723739bbe19f49cfb531585eecea1dc5
scene-0036,3,a85e915244be4644ba830af4cf4aaf45
scene-0036,4,856ccc626a4a4c0aaac1e62335050ac0
scene-0036,5,e63b580425fc45b5a585a45523bac035
